insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (1, 53, 14, 23, 8, 4, 59, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (624, 5, 20, 25, 9, 3, 32, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (625, 35, 1, 30, 8, 4, 51, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (626, 44, 19, 9, 3, 3, 62, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (627, 3, 23, 10, 4, 4, 50, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (628, 3, 5, 1, 10, 3, 9, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (629, 9, 21, 3, 8, 3, 81, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (630, 38, 21, 12, 10, 1, 48, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (631, 8, 17, 21, 10, 1, 97, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (632, 24, 3, 18, 1, 1, 24, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (633, 40, 10, 21, 10, 1, 100, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (634, 25, 23, 14, 6, 3, 35, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (635, 56, 15, 13, 2, 4, 30, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (636, 45, 9, 25, 5, 2, 77, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (637, 52, 7, 30, 6, 1, 9, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (638, 17, 2, 16, 3, 3, 5, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (639, 31, 14, 21, 8, 4, 97, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (640, 52, 15, 9, 10, 3, 58, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (641, 35, 2, 10, 6, 3, 30, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (642, 8, 2, 27, 8, 1, 74, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (643, 17, 3, 13, 5, 4, 78, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (644, 32, 3, 11, 1, 3, 16, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (645, 47, 8, 20, 8, 2, 34, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (646, 2, 9, 1, 4, 2, 56, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (647, 17, 3, 30, 11, 3, 40, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (648, 48, 16, 15, 5, 2, 55, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (649, 35, 21, 29, 9, 1, 54, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (650, 21, 1, 6, 4, 4, 67, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (651, 15, 5, 13, 7, 4, 80, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (652, 27, 8, 30, 9, 3, 40, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (653, 32, 12, 27, 7, 4, 98, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (654, 34, 23, 5, 5, 1, 13, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (655, 32, 18, 4, 11, 2, 39, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (656, 12, 10, 29, 5, 1, 65, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (657, 48, 9, 12, 10, 3, 6, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (658, 48, 22, 13, 5, 4, 69, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (659, 1, 21, 20, 4, 1, 67, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (660, 3, 10, 20, 5, 1, 90, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (661, 32, 10, 25, 3, 1, 49, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (662, 2, 15, 17, 2, 1, 63, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (663, 51, 1, 5, 6, 2, 24, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (664, 46, 5, 26, 1, 2, 95, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (665, 2, 17, 17, 5, 4, 54, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (666, 41, 1, 22, 7, 2, 48, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (667, 24, 3, 9, 3, 1, 22, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (668, 6, 9, 13, 5, 4, 9, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (669, 51, 9, 6, 1, 4, 6, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (670, 59, 2, 4, 1, 1, 34, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (671, 15, 5, 26, 6, 4, 56, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (672, 7, 14, 24, 7, 3, 35, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (673, 52, 23, 26, 5, 4, 48, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (674, 5, 0, 25, 4, 1, 77, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (675, 57, 1, 16, 2, 2, 84, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (676, 8, 14, 17, 10, 1, 34, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (677, 20, 16, 22, 6, 1, 39, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (678, 57, 9, 31, 1, 3, 21, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (679, 57, 8, 10, 2, 4, 67, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (680, 24, 8, 16, 12, 1, 15, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (681, 29, 19, 18, 11, 4, 80, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (682, 36, 15, 14, 12, 1, 84, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (683, 34, 15, 12, 11, 4, 84, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (684, 11, 10, 11, 2, 2, 18, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (685, 48, 15, 11, 4, 1, 34, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (686, 51, 8, 30, 2, 1, 95, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (687, 19, 11, 25, 4, 3, 23, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (688, 11, 0, 11, 7, 3, 53, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (689, 20, 0, 14, 12, 4, 37, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (690, 37, 18, 29, 6, 4, 21, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (691, 47, 9, 13, 4, 1, 5, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (692, 20, 19, 5, 9, 4, 38, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (693, 8, 11, 25, 5, 2, 55, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (694, 38, 13, 7, 3, 3, 76, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (695, 57, 11, 1, 11, 2, 95, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (696, 59, 17, 20, 6, 3, 99, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (697, 26, 2, 29, 6, 2, 19, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (698, 41, 22, 25, 7, 3, 5, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (699, 35, 21, 6, 11, 2, 18, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (700, 25, 8, 6, 2, 1, 82, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (701, 52, 17, 28, 4, 2, 93, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (702, 31, 11, 27, 11, 2, 12, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (703, 6, 11, 26, 11, 1, 45, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (704, 30, 6, 12, 8, 1, 95, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (705, 49, 16, 6, 4, 1, 63, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (706, 16, 6, 18, 12, 2, 92, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (707, 16, 6, 11, 2, 2, 76, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (708, 28, 20, 17, 2, 2, 57, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (709, 11, 12, 18, 6, 1, 6, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (710, 50, 16, 10, 5, 4, 47, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (711, 32, 16, 21, 7, 3, 52, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (712, 17, 8, 19, 9, 4, 30, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (713, 37, 23, 13, 8, 1, 50, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (714, 14, 10, 15, 10, 3, 27, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (715, 46, 16, 26, 7, 4, 53, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (716, 41, 13, 18, 5, 3, 36, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (717, 38, 8, 2, 4, 4, 56, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (718, 32, 8, 28, 1, 1, 98, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (719, 13, 22, 31, 6, 2, 48, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (720, 10, 22, 26, 8, 2, 52, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (721, 59, 16, 7, 3, 4, 61, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (722, 8, 16, 8, 8, 4, 61, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (723, 8, 4, 24, 3, 2, 8, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (724, 15, 18, 22, 4, 3, 37, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (725, 17, 8, 17, 8, 3, 82, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (726, 8, 4, 13, 10, 3, 98, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (727, 39, 9, 31, 5, 3, 100, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (728, 57, 19, 10, 10, 2, 88, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (729, 6, 9, 13, 9, 3, 60, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (730, 8, 20, 5, 9, 3, 60, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (731, 30, 5, 6, 8, 2, 42, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (732, 21, 13, 12, 6, 2, 48, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (733, 4, 4, 16, 2, 2, 10, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (734, 6, 19, 13, 2, 2, 29, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (735, 48, 14, 29, 7, 1, 45, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (736, 23, 9, 23, 6, 2, 90, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (737, 11, 5, 4, 7, 1, 26, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (738, 28, 11, 1, 9, 2, 74, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (739, 41, 13, 12, 2, 2, 4, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (740, 16, 15, 2, 1, 2, 34, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (741, 4, 4, 25, 8, 4, 44, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (742, 58, 7, 19, 4, 2, 67, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (743, 45, 7, 19, 10, 1, 51, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (744, 25, 5, 14, 12, 1, 62, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (745, 1, 9, 2, 2, 2, 26, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (746, 39, 15, 29, 2, 2, 3, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (747, 34, 20, 5, 7, 1, 57, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (748, 34, 16, 21, 10, 4, 78, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (749, 2, 0, 1, 4, 4, 98, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (750, 57, 6, 28, 9, 2, 98, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (751, 23, 3, 29, 4, 3, 38, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (752, 16, 15, 29, 12, 4, 32, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (753, 26, 21, 5, 8, 1, 43, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (754, 15, 5, 27, 11, 4, 89, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (755, 38, 18, 9, 9, 1, 13, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (756, 43, 8, 15, 5, 2, 57, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (757, 36, 16, 13, 9, 3, 88, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (758, 1, 19, 19, 4, 2, 14, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (759, 19, 0, 9, 8, 2, 26, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (760, 39, 6, 16, 7, 2, 31, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (761, 12, 9, 4, 11, 2, 64, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (762, 9, 22, 25, 6, 3, 13, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (763, 37, 20, 16, 1, 4, 34, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (764, 0, 14, 25, 6, 3, 9, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (765, 12, 23, 19, 9, 2, 76, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (766, 2, 6, 20, 9, 2, 43, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (767, 21, 7, 1, 7, 3, 45, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (768, 37, 13, 13, 7, 1, 68, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (769, 16, 9, 21, 1, 3, 19, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (770, 49, 12, 2, 4, 1, 74, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (771, 42, 0, 16, 5, 1, 89, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (772, 47, 7, 7, 1, 3, 47, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (773, 18, 15, 21, 8, 2, 55, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (774, 20, 18, 3, 5, 4, 65, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (775, 45, 16, 18, 4, 1, 83, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (776, 28, 22, 22, 4, 3, 98, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (777, 27, 12, 29, 4, 1, 61, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (778, 21, 6, 27, 2, 3, 94, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (779, 46, 7, 31, 11, 4, 95, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (780, 35, 12, 29, 9, 4, 66, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (781, 49, 10, 21, 2, 1, 98, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (782, 14, 9, 20, 2, 4, 17, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (783, 49, 20, 8, 4, 2, 39, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (784, 16, 14, 9, 4, 2, 53, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (785, 57, 2, 4, 10, 3, 53, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (786, 5, 17, 28, 2, 1, 20, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (787, 42, 12, 24, 11, 3, 49, 2021);
